input_text,target_text
translate question to dbpedia path: Who was the writer of the novel Maniac Magee? | Entities possibly involved: dbr:Maniac_Magee,[ANS] >> dbp:notableworks >> dbr:Maniac_Magee [SEP] [ANS] >> rdf:type >> dbo:Writer
translate question to dbpedia path: Where is Emmett Hughes from? | Entities possibly involved: dbr:Emmett_Hughes,dbr:Emmett_Hughes >> dbo:nationality >> [ANS]
translate question to dbpedia path: What are the movies whose music is given by Laurie Johnson? | Entities possibly involved: dbr:Laurie_Johnson,[ANS] >> dbp:music >> dbr:Laurie_Johnson [SEP] [ANS] >> rdf:type >> dbo:Film
"translate question to dbpedia path: What appliance Sony made after the success of PlayStation 2? | Entities possibly involved: dbr:PlayStation_2, dbr:Sony",[ANS] >> dbo:manufacturer >> dbr:Sony [SEP] [ANS] >> dbo:predecessor >> dbr:PlayStation_2
translate question to dbpedia path: What are some cars similar to luxury cars? | Entities possibly involved: dbr:Luxury_vehicle,[VAR1] >> dbp:class >> dbr:Luxury_vehicle [SEP] [VAR1] >> dbp:related >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Automobile
"translate question to dbpedia path: What television show is magistrated by Harry Connick, Jr.? | Entities possibly involved: dbr:Harry_Connick,_Jr.","[ANS] >> dbp:judges >> dbr:Harry_Connick,_Jr. [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow"
"translate question to dbpedia path: Did Paul Weatherwax an editor of Behave Yourself? | Entities possibly involved: dbr:Paul_Weatherwax, dbr:Behave_Yourself!",ASK >> dbr:Behave_Yourself! >> dbp:editing >> dbr:Paul_Weatherwax
"translate question to dbpedia path: does the journal of cancer have the creative commons license? | Entities possibly involved: dbr:Journal_of_Cancer, dbr:Creative_Commons_license",ASK >> dbr:Journal_of_Cancer >> dbp:license >> dbr:Creative_Commons_license
translate question to dbpedia path: What genre of games are made by Blizzard Entertainment studios? | Entities possibly involved: dbr:Blizzard_Entertainment,[VAR1] >> dbo:developer >> dbr:Blizzard_Entertainment [SEP] [VAR1] >> dbp:genre >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:VideoGame
translate question to dbpedia path: Name the series of Doctor Who: Evacuation Earth ? | Entities possibly involved: dbr:Doctor_Who:_Evacuation_Earth,dbr:Doctor_Who:_Evacuation_Earth >> dbo:series >> [ANS]
translate question to dbpedia path: List the awards won by the writer of Face to Face ? | Entities possibly involved: dbr:Face_to_Face_(1976_film),[VAR1] >> dbp:awards >> [ANS] [SEP] dbr:Face_to_Face_(1976_film) >> dbp:writer >> [VAR1]
"translate question to dbpedia path: What is the common party of Chandra Shekhar and Govinda  ? | Entities possibly involved: dbr:Govinda_(actor), dbr:Chandra_Shekhar",dbr:Chandra_Shekhar >> dbo:otherParty >> [ANS] [SEP] dbr:Govinda_(actor) >> dbo:party >> [ANS]
translate question to dbpedia path: What awards were given to the screenplayer of The Motorcycle Diaries? | Entities possibly involved: dbr:The_Motorcycle_Diaries_(film),[VAR1] >> dbp:awards >> [ANS] [SEP] dbr:The_Motorcycle_Diaries_(film) >> dbp:screenplay >> [VAR1]
"translate question to dbpedia path: Was Jack Ryan a nominee of US Senate? | Entities possibly involved: dbr:Jack_Ryan_(politician), dbr:United_States_Senate",ASK >> dbr:Jack_Ryan_(politician) >> dbo:nominee >> dbr:United_States_Senate
translate question to dbpedia path: What are some music artists whose bands have signed up with Entertainment One Music? | Entities possibly involved: dbr:Entertainment_One_Music,[VAR1] >> dbo:bandMember >> [ANS] [SEP] [VAR1] >> dbp:label >> dbr:Entertainment_One_Music [SEP] [VAR1] >> rdf:type >> dbo:Band
"translate question to dbpedia path: What team did Dan Daoust and Don Ashby play for? | Entities possibly involved: dbr:Dan_Daoust, dbr:Don_Ashby",dbr:Dan_Daoust >> dbo:formerTeam >> [ANS] [SEP] dbr:Don_Ashby >> dbp:playedFor >> [ANS]
translate question to dbpedia path: Name the broadcast area of  Radio Philippines Network ? | Entities possibly involved: dbr:Radio_Philippines_Network,dbr:Radio_Philippines_Network >> dbp:area >> [ANS]
"translate question to dbpedia path: Which district of Fort Heath radar station is also the state of Joesph Story ? | Entities possibly involved: dbr:Joseph_Story, dbr:Fort_Heath_radar_station",dbr:Fort_Heath_radar_station >> dbp:district >> [ANS] [SEP] dbr:Joseph_Story >> dbp:state >> [ANS]
"translate question to dbpedia path: Which river's mouth is located in Gulf of Mexico and has source location as Itasca State Park ? | Entities possibly involved: dbr:Itasca_State_Park, dbr:Gulf_of_Mexico",[ANS] >> dbo:riverMouth >> dbr:Gulf_of_Mexico [SEP] [ANS] >> dbp:sourceLocation >> dbr:Itasca_State_Park [SEP] [ANS] >> rdf:type >> dbo:River
"translate question to dbpedia path: Is my truly truly fair the band of mitch miller? | Entities possibly involved: dbr:My_Truly,_Truly_Fair, dbr:Mitch_Miller","ASK >> dbr:My_Truly,_Truly_Fair >> dbo:musicalBand >> dbr:Mitch_Miller"
translate question to dbpedia path: Which religion is prevalent in the schools of the Ashanti region? | Entities possibly involved: dbr:Ashanti_Region,[VAR1] >> dbp:denomination >> [ANS] [SEP] [VAR1] >> dbp:region >> dbr:Ashanti_Region [SEP] [VAR1] >> rdf:type >> dbo:School
translate question to dbpedia path: Which politician was succeeded by someone who graduated from the Instituts d'tudes politiques? | Entities possibly involved: dbr:Instituts_d'études_politiques,[ANS] >> dbp:successor >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:OfficeHolder [SEP] [VAR1] >> dbo:almaMater >> dbr:Instituts_d'études_politiques
translate question to dbpedia path: How many different mascots are there of the NCAA teams? | Entities possibly involved: dbr:National_Collegiate_Athletic_Association,COUNT >> [VAR1] >> dbp:athletics >> dbr:National_Collegiate_Athletic_Association [SEP] [VAR1] >> dbp:mascot >> [ANS]
"translate question to dbpedia path: Which of the continents that Digitalb worked in, was christine rolfes born in? | Entities possibly involved: dbr:Christine_Rolfes, dbr:Digit-Alb",dbr:Christine_Rolfes >> dbo:birthPlace >> [ANS] [SEP] dbr:Digit-Alb >> dbo:regionServed >> [ANS]
translate question to dbpedia path: Which nation hosts the WTA Tour Championships? | Entities possibly involved: dbr:WTA_Tour_Championships,dbr:WTA_Tour_Championships >> dbp:country >> [ANS]
"translate question to dbpedia path: Name the television show whose theme music is composed by Julian Gingell and broadcasted on FOX ? | Entities possibly involved: dbr:Fox_Broadcasting_Company, dbr:Julian_Gingell",[ANS] >> dbp:channel >> dbr:Fox_Broadcasting_Company [SEP] [ANS] >> dbp:themeMusicComposer >> dbr:Julian_Gingell [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow
translate question to dbpedia path: What is the prize received by the one who wrote the screen play of The Postman  ? | Entities possibly involved: dbr:The_Postman_(film),[VAR1] >> dbo:award >> [ANS] [SEP] dbr:The_Postman_(film) >> dbp:screenplay >> [VAR1]
translate question to dbpedia path: What are the awrds won by Laemmle Theatres ? | Entities possibly involved: dbr:Laemmle_Theatres,dbr:Laemmle_Theatres >> dbo:service >> [ANS]
"translate question to dbpedia path: Is nintendo in the video games industry? | Entities possibly involved: dbr:Nintendo, dbr:Video_game",ASK >> dbr:Nintendo >> dbp:industry >> dbr:Video_game
"translate question to dbpedia path: Name the office holder whose predecessor is  Henry E. Catto, Jr. and won Screen Actors Guild Life Achievement Award? | Entities possibly involved: dbr:Henry_E._Catto,_Jr., dbr:Screen_Actors_Guild_Life_Achievement_Award","[ANS] >> dbo:award >> dbr:Screen_Actors_Guild_Life_Achievement_Award [SEP] [ANS] >> dbo:predecessor >> dbr:Henry_E._Catto,_Jr. [SEP] [ANS] >> rdf:type >> dbo:OfficeHolder"
"translate question to dbpedia path: Which notable commanders of the Army Group Oberrhein (Germany) is the  leader of the Kriminalpolizei? | Entities possibly involved: dbr:Army_Group_Oberrhein_(Germany), dbr:Kriminalpolizei",dbr:Army_Group_Oberrhein_(Germany) >> dbp:notableCommanders >> [ANS] [SEP] dbr:Kriminalpolizei >> dbo:leader >> [ANS]
"translate question to dbpedia path: Which maintainer of Cheasty Boulevard South is also the city of Soccer Bowl' 76 ? | Entities possibly involved: dbr:Soccer_Bowl_'76, dbr:Cheasty_Boulevard_South",dbr:Cheasty_Boulevard_South >> dbo:maintainedBy >> [ANS] [SEP] dbr:Soccer_Bowl_'76 >> dbo:city >> [ANS]
"translate question to dbpedia path: Which colonel has allegiance to Colony of Virginia ? | Entities possibly involved: dbr:Colony_of_Virginia, dbr:Colonel_(United_States)",[ANS] >> dbp:allegiance >> dbr:Colony_of_Virginia [SEP] [ANS] >> dbp:rank >> dbr:Colonel_(United_States) [SEP] [ANS] >> rdf:type >> dbo:OfficeHolder
translate question to dbpedia path: Which driver came first in the 1993 European Grand Prix ? | Entities possibly involved: dbr:1993_European_Grand_Prix,dbr:1993_European_Grand_Prix >> dbp:firstDriver >> [ANS]
translate question to dbpedia path: What is the layout of the cars similar to that of the Subaru Outback? | Entities possibly involved: dbr:Subaru_Outback,[VAR1] >> dbo:layout >> [ANS] [SEP] [VAR1] >> dbo:relatedMeanOfTransportation >> dbr:Subaru_Outback [SEP] [VAR1] >> rdf:type >> dbo:Automobile
"translate question to dbpedia path: Name the university which has Lieutenaunt general as superintendent and mascot as Gyrfalcon ? | Entities possibly involved: dbr:Lieutenant_general_(United_States), dbr:Gyrfalcon",[ANS] >> dbo:superintendent >> dbr:Lieutenant_general_(United_States) [SEP] [ANS] >> dbp:mascot >> dbr:Gyrfalcon [SEP] [ANS] >> rdf:type >> dbo:University
translate question to dbpedia path: How many other ingredient are there in the foods whihh have one of the ingredient as Potato ? | Entities possibly involved: dbr:Potato,COUNT >> [VAR1] >> dbo:ingredient >> [ANS] [SEP] [VAR1] >> dbo:ingredient >> dbr:Potato
translate question to dbpedia path: In which country is the Duong river? | Entities possibly involved: dbr:Đuống_River,dbr:Đuống_River >> dbo:sourceCountry >> [ANS]
translate question to dbpedia path: How many companies have launched their rockets from the Vandenerg Air base? | Entities possibly involved: dbr:Vandenberg_Air_Force_Base,COUNT >> [ANS] >> rdf:type >> dbo:Company [SEP] [VAR1] >> dbo:launchSite >> dbr:Vandenberg_Air_Force_Base [SEP] [VAR1] >> dbo:manufacturer >> [ANS]
translate question to dbpedia path: List the destinations to which the airlines headquartered at the Gatwick Airport fly to? | Entities possibly involved: dbr:Gatwick_Airport,[VAR1] >> dbo:destination >> [ANS] [SEP] [VAR1] >> dbp:headquarters >> dbr:Gatwick_Airport [SEP] [VAR1] >> rdf:type >> dbo:Airline
translate question to dbpedia path: What are some given names for males? | Entities possibly involved: dbr:Male,[ANS] >> dbo:gender >> dbr:Male
translate question to dbpedia path: The official residence of Sukhumbhand paribatra ? | Entities possibly involved: dbr:Sukhumbhand_Paribatra,dbr:Sukhumbhand_Paribatra >> dbp:residence >> [ANS]
translate question to dbpedia path: What are the television shows whose company's predecessor is Desilu Productions? | Entities possibly involved: dbr:Desilu_Productions,[ANS] >> dbp:company >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow [SEP] [VAR1] >> dbp:predecessor >> dbr:Desilu_Productions
translate question to dbpedia path: What is operated by FedExField ? | Entities possibly involved: dbr:FedExField,dbr:FedExField >> dbo:operator >> [ANS]
"translate question to dbpedia path: Which battle did both Steven Palazao and tony hogg fight in? | Entities possibly involved: dbr:Steven_Palazzo, dbr:Tony_Hogg",dbr:Steven_Palazzo >> dbp:battles >> [ANS] [SEP] dbr:Tony_Hogg >> dbp:battles >> [ANS]
"translate question to dbpedia path: Which company which assembles its cars in Broadmeadows, Victoria? | Entities possibly involved: dbr:Broadmeadows,_Victoria","[VAR1] >> dbo:parentCompany >> [ANS] [SEP] [VAR1] >> dbp:assembly >> dbr:Broadmeadows,_Victoria [SEP] [VAR1] >> rdf:type >> dbo:Automobile"
"translate question to dbpedia path: List the people casted in Betsy's Wedding and 16 candles? | Entities possibly involved: dbr:Sixteen_Candles, dbr:Betsy's_Wedding",[ANS] >> rdf:type >> dbo:Person [SEP] dbr:Betsy's_Wedding >> dbo:starring >> [ANS] [SEP] dbr:Sixteen_Candles >> dbp:starring >> [ANS]
translate question to dbpedia path: Foxconn makes how many things? | Entities possibly involved: dbr:Foxconn,COUNT >> [ANS] >> dbo:manufacturer >> dbr:Foxconn
"translate question to dbpedia path: Do the polet airlines fly to moscow? | Entities possibly involved: dbr:Moscow, dbr:Polet_Airlines",ASK >> dbr:Polet_Airlines >> dbo:targetAirport >> dbr:Moscow
translate question to dbpedia path: In how many nations can I find dishes made of Shallot? | Entities possibly involved: dbr:Shallot,COUNT >> [ANS] >> rdf:type >> dbo:Country [SEP] [VAR1] >> dbo:country >> [ANS] [SEP] [VAR1] >> dbo:ingredient >> dbr:Shallot
translate question to dbpedia path: What is the mascot of the military unit of David Prowse? | Entities possibly involved: dbr:David_Prowse_(politician),[VAR1] >> dbp:mascot >> [ANS] [SEP] dbr:David_Prowse_(politician) >> dbp:branch >> [VAR1]
"translate question to dbpedia path: Does Cohoes a junction on the NY State Route 470? | Entities possibly involved: dbr:New_York_State_Route_470, dbr:Cohoes,_New_York","ASK >> dbr:New_York_State_Route_470 >> dbo:routeJunction >> dbr:Cohoes,_New_York"
translate question to dbpedia path: How many other important things have been written by the creator of Stuart Alan Jones? | Entities possibly involved: dbr:Stuart_Alan_Jones,COUNT >> [VAR1] >> dbo:notableWork >> [ANS] [SEP] dbr:Stuart_Alan_Jones >> dbo:creator >> [VAR1]
translate question to dbpedia path: What is the genre of the Band whose home town is County Westmeath? | Entities possibly involved: dbr:County_Westmeath,[VAR1] >> dbo:hometown >> dbr:County_Westmeath [SEP] [VAR1] >> dbp:genre >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Band
translate question to dbpedia path: Which sports are played at institues in Taguig? | Entities possibly involved: dbr:Taguig,[VAR1] >> dbo:city >> dbr:Taguig [SEP] [VAR1] >> dbo:sport >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:EducationalInstitution
"translate question to dbpedia path: Whose album is Haiti, I am sorry? | Entities possibly involved: dbr:Haiti_I_Am_Sorry",dbr:Haiti_I_Am_Sorry >> dbo:album >> [ANS]
"translate question to dbpedia path: Is Microsoft office written in C++ | Entities possibly involved: dbr:Microsoft_Office, dbr:C++",ASK >> dbr:Microsoft_Office >> dbp:programmingLanguage >> dbr:C++
translate question to dbpedia path: Whose band members are known to play a PRS guitar? | Entities possibly involved: dbr:PRS_Guitars,[ANS] >> dbp:currentMembers >> [VAR1] [SEP] [VAR1] >> dbp:notableInstruments >> dbr:PRS_Guitars
"translate question to dbpedia path: Which river's source place is Gloucestershire and mouth in North Sea? | Entities possibly involved: dbr:North_Sea, dbr:Gloucestershire",[ANS] >> dbo:riverMouth >> dbr:North_Sea [SEP] [ANS] >> dbo:sourcePlace >> dbr:Gloucestershire [SEP] [ANS] >> rdf:type >> dbo:River
translate question to dbpedia path: Name the commanders of military conflicts where Roundhead was one of the commander ? | Entities possibly involved: dbr:Roundhead_(Wyandot),[VAR1] >> dbo:commander >> [ANS] [SEP] [VAR1] >> dbp:commander >> dbr:Roundhead_(Wyandot) [SEP] [VAR1] >> rdf:type >> dbo:MilitaryConflict
translate question to dbpedia path: What are some short story kind of Books? | Entities possibly involved: dbr:Short_story,[ANS] >> dbo:literaryGenre >> dbr:Short_story
translate question to dbpedia path: What are the nicknames of the schools whose color is royal blue? | Entities possibly involved: dbr:Royal_blue,[VAR1] >> dbo:colour >> dbr:Royal_blue [SEP] [VAR1] >> dbp:nickname >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:School
"translate question to dbpedia path: To what political party do the politicians graduated from Somerville college, Oxford belong to? | Entities possibly involved: dbr:Somerville_College,_Oxford","[VAR1] >> dbo:almaMater >> dbr:Somerville_College,_Oxford [SEP] [VAR1] >> dbo:party >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:OfficeHolder"
translate question to dbpedia path: What awards did Jos Rivera (playwright) win? | Entities possibly involved: dbr:José_Rivera_(playwright),dbr:José_Rivera_(playwright) >> dbp:awards >> [ANS]
translate question to dbpedia path: Which political figures were awarded Screen Actors Guild Life Achievement Award? | Entities possibly involved: dbr:Screen_Actors_Guild_Life_Achievement_Award,[ANS] >> dbo:award >> dbr:Screen_Actors_Guild_Life_Achievement_Award
translate question to dbpedia path: What are the things whose director of photography died in United States? | Entities possibly involved: dbr:United_States,[ANS] >> dbp:cinematography >> [VAR1] [SEP] [VAR1] >> dbp:deathPlace >> dbr:United_States
