input_text,target_text
translate question to dbpedia path: Entities possibly involved: dbr:Tanzania_national_football_team | Question: For which other teams do members of tanzanian national football team play?,[VAR1] >> dbo:team >> [ANS] [SEP] [VAR1] >> dbp:nationalteam >> dbr:Tanzania_national_football_team
"translate question to dbpedia path: Entities possibly involved: dbr:Hank_Williams_Jr., dbr:Early_in_the_Morning_and_Late_at_Night | Question: Did Hank Williams Jr. make Early in the Morning and Late at Night?",ASK >> dbr:Early_in_the_Morning_and_Late_at_Night >> dbo:musicalArtist >> dbr:Hank_Williams_Jr.
"translate question to dbpedia path: Entities possibly involved: dbr:Burbank,_California | Question: How many TV show has distributor located in Burbank California ?","COUNT >> [ANS] >> dbp:distributor >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow [SEP] [VAR1] >> dbo:locationCity >> dbr:Burbank,_California"
translate question to dbpedia path: Entities possibly involved: dbr:East_Tilbury | Question: List the ceremonial county of East Tilbury ?,dbr:East_Tilbury >> dbo:ceremonialCounty >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:Laemmle_Theatres, dbr:James_F._O'Brien | Question: Which award that has been given to James F Obrien, had used Laemmle Theatres for some service?",dbr:James_F._O'Brien >> dbo:award >> [ANS] [SEP] dbr:Laemmle_Theatres >> dbo:service >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Toronto_Marlies | Question: What is the drafted team of the people expected to join toronto marlies?,[VAR1] >> dbo:prospectTeam >> dbr:Toronto_Marlies [SEP] [VAR1] >> dbp:draftTeam >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Person
translate question to dbpedia path: Entities possibly involved: dbr:Catarina_Lindgren | Question: How many people have parterned with the person choroegraphed by Catarina Lindgren in the past?,COUNT >> [ANS] >> rdf:type >> dbo:Person [SEP] [VAR1] >> dbo:formerChoreographer >> dbr:Catarina_Lindgren [SEP] [VAR1] >> dbo:formerPartner >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:Battle_of_Fort_Stephenson, dbr:Siege_of_Fort_Meigs | Question: Which famous commander led the Siege of forn meigs and was involved in the battle of fort stephenson?",dbr:Battle_of_Fort_Stephenson >> dbo:commander >> [ANS] [SEP] dbr:Siege_of_Fort_Meigs >> dbo:commander >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:California | Question: Which games publishers are located in California?,[ANS] >> dbo:publisher >> [VAR1] [SEP] [VAR1] >> dbo:location >> dbr:California
translate question to dbpedia path: Entities possibly involved: dbr:Philadelphia_Rage | Question: Where is the stadium of Philadelphia Rage ?,dbr:Philadelphia_Rage >> dbo:stadium >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:Henri_Becquerel, dbr:Marie_Curie | Question: Was Marie Curie a doctoral student of Henri Becquerel?",ASK >> dbr:Henri_Becquerel >> dbo:doctoralStudent >> dbr:Marie_Curie
translate question to dbpedia path: Entities possibly involved: dbr:Software_as_a_service | Question: Count all the things licensed as Software as a service.,COUNT >> [ANS] >> dbo:license >> dbr:Software_as_a_service
translate question to dbpedia path: Entities possibly involved: dbr:Rodrigues | Question: How many broadcast area of the television stations exists whose broadcast area is Rodrigues ?,COUNT >> [VAR1] >> dbp:broadcastArea >> [ANS] [SEP] [VAR1] >> dbp:broadcastArea >> dbr:Rodrigues
translate question to dbpedia path: Entities possibly involved: dbr:England | Question: Count the drinks originated in England.,COUNT >> [ANS] >> dbo:origin >> dbr:England [SEP] [ANS] >> rdf:type >> dbo:Beverage
translate question to dbpedia path: Entities possibly involved: dbr:Racism | Question: What is the total number of other non-fiction subject of the books whose one of the subject is Racism?,COUNT >> [VAR1] >> dbo:nonFictionSubject >> [ANS] [SEP] [VAR1] >> dbo:nonFictionSubject >> dbr:Racism
translate question to dbpedia path: Entities possibly involved: dbr:U.S._Route_59 | Question: Name all the junctions of U.S. Route 59?,dbr:U.S._Route_59 >> dbp:junction >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:OneDrive | Question: What are some other services of the company whose service is Onedrive?,[VAR1] >> dbo:service >> dbr:OneDrive [SEP] [VAR1] >> dbp:services >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Company
"translate question to dbpedia path: Entities possibly involved: dbr:Gibson_SG, dbr:Duane_Allman | Question: Was Duanne Allman famous for playing the Gibson SG?",ASK >> dbr:Duane_Allman >> dbp:notableInstruments >> dbr:Gibson_SG
translate question to dbpedia path: Entities possibly involved: dbr:Bob_Hawke | Question: Who were all the people in office when bob hawke was the PM?,[ANS] >> dbo:primeMinister >> dbr:Bob_Hawke
translate question to dbpedia path: Entities possibly involved: dbr:Bob_Adams_(American_football) | Question: What is Bob Adams (American football) known for?,dbr:Bob_Adams_(American_football) >> dbp:knownFor >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:Unitary_state, dbr:Guatemala | Question: Is Guatemala a unitary state?",ASK >> dbr:Guatemala >> dbo:governmentType >> dbr:Unitary_state
"translate question to dbpedia path: Entities possibly involved: dbr:Duncan_U._Fletcher, dbr:Monroe_Carell_Jr._Children's_Hospital_at_Vanderbilt | Question: What is the common affiliation of the Monroe Carell Jr. Children's Hospital at Vanderbilt and alma mater of the Duncan U. Fletcher?",dbr:Duncan_U._Fletcher >> dbo:almaMater >> [ANS] [SEP] dbr:Monroe_Carell_Jr._Children's_Hospital_at_Vanderbilt >> dbp:affiliation >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:UEM_Group | Question: UEM group have made bridges crossing over what?,[VAR1] >> dbp:crosses >> [ANS] [SEP] [VAR1] >> dbp:designer >> dbr:UEM_Group
translate question to dbpedia path: Entities possibly involved: dbr:Germany | Question: How many relatives are there of the people who died in Germany?,COUNT >> [VAR1] >> dbo:relation >> [ANS] [SEP] [VAR1] >> dbp:placeOfDeath >> dbr:Germany
translate question to dbpedia path: Entities possibly involved: dbr:Bachelor_of_Arts | Question: Where do bachelor of arts live?,[VAR1] >> dbo:residence >> [ANS] [SEP] [VAR1] >> dbp:almaMater >> dbr:Bachelor_of_Arts
"translate question to dbpedia path: Entities possibly involved: dbr:Callisto_(moon), dbr:Galileo_Galilei | Question: Was Castillo discovered by Galileo?",ASK >> dbr:Callisto_(moon) >> dbp:discoverer >> dbr:Galileo_Galilei
"translate question to dbpedia path: Entities possibly involved: dbr:A_Foreign_Policy_of_Freedom, dbr:Politics | Question: Does A foreign policy of freedom belong to the genre Politics?",ASK >> dbr:A_Foreign_Policy_of_Freedom >> dbo:literaryGenre >> dbr:Politics
translate question to dbpedia path: Entities possibly involved: dbr:Sierra_Nevada_(U.S.) | Question: How many mountain are there in Sierra Nevada range?,COUNT >> [ANS] >> dbo:mountainRange >> dbr:Sierra_Nevada_(U.S.) [SEP] [ANS] >> rdf:type >> dbo:Mountain
translate question to dbpedia path: Entities possibly involved: dbr:Robin_(comics) | Question: What is the total number of other characters of the plays whose characters is Robin (comics)?,COUNT >> [VAR1] >> dbp:characters >> [ANS] [SEP] [VAR1] >> dbp:characters >> dbr:Robin_(comics)
translate question to dbpedia path: Entities possibly involved: dbr:Liv_Ullmann | Question: What are the awards won by the spouse of Liv Ullmann ?,[VAR1] >> dbp:awards >> [ANS] [SEP] dbr:Liv_Ullmann >> dbo:partner >> [VAR1]
translate question to dbpedia path: Entities possibly involved: dbr:Uganda | Question: What is the total number of other nearest countries to the lakes whose nearest countries is Uganda?,COUNT >> [VAR1] >> dbo:nearestCity >> [ANS] [SEP] [VAR1] >> dbo:nearestCity >> dbr:Uganda
translate question to dbpedia path: Entities possibly involved: dbr:Cross-platform | Question: How many companies have developed cross platformed softwares?,COUNT >> [VAR1] >> dbo:developer >> [ANS] [SEP] [VAR1] >> dbp:operatingSystem >> dbr:Cross-platform
translate question to dbpedia path: Entities possibly involved: dbr:BBC | Question: List the shows whose network is run by BBC.,[ANS] >> dbo:network >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow [SEP] [VAR1] >> dbo:owningCompany >> dbr:BBC
translate question to dbpedia path: Entities possibly involved: dbr:Operation_Dragoon | Question: How many titles were given to people who engaged in the Operation Dragoon?,COUNT >> [VAR1] >> dbo:award >> [ANS] [SEP] [VAR1] >> dbp:battles >> dbr:Operation_Dragoon
translate question to dbpedia path: Entities possibly involved: dbr:Michael_M._Sears | Question: Who is the employer of Michael M. Sears ?,dbr:Michael_M._Sears >> dbp:employer >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Autoconf | Question: List things developed by Autoconf ?,dbr:Autoconf >> dbo:developer >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:Arden,_North_Carolina, dbr:North_Carolina_Highway_280 | Question: Does the north carolina highway 280 end in Arden?","ASK >> dbr:North_Carolina_Highway_280 >> dbo:routeEnd >> dbr:Arden,_North_Carolina"
"translate question to dbpedia path: Entities possibly involved: dbr:Angola, dbr:Angola_Avante | Question: Is Angola Avante the anthem of Angola?",ASK >> dbr:Angola >> dbo:anthem >> dbr:Angola_Avante
translate question to dbpedia path: Entities possibly involved: dbr:Ivory_Coast_national_football_team | Question: Who all play for the Ivory Coast football team?,[ANS] >> dbp:nationalteam >> dbr:Ivory_Coast_national_football_team
"translate question to dbpedia path: Entities possibly involved: dbr:Front-engine,_four-wheel-drive_layout | Question: List all the layouts of the automobile whose one of the layout is four-wheel-drive layout ?","[VAR1] >> dbo:layout >> [ANS] [SEP] [VAR1] >> dbo:layout >> dbr:Front-engine,_four-wheel-drive_layout [SEP] [VAR1] >> rdf:type >> dbo:Automobile"
"translate question to dbpedia path: Entities possibly involved: dbr:Gatwick_Airport | Question: To how many places does the airlines fly, whose head office is located at the Gatwick Airport?",COUNT >> [ANS] >> rdf:type >> dbo:Place [SEP] [VAR1] >> dbo:headquarter >> dbr:Gatwick_Airport [SEP] [VAR1] >> dbp:destinations >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:WPC_Dynamo_Moscow | Question: Where is the arena of WPC Dynamo Moscow situated?,dbr:WPC_Dynamo_Moscow >> dbp:arena >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:Clearwater_County,_Minnesota, dbr:Mississippi_River | Question: Does the mississippi orignate in the clearwater county, minnesota?","ASK >> dbr:Mississippi_River >> dbo:sourceRegion >> dbr:Clearwater_County,_Minnesota"
translate question to dbpedia path: Entities possibly involved: dbr:Venkatraman_Ramakrishnan | Question: How many scientist have won an award by the society led by Venkatraman Ramakrishnan?,COUNT >> [ANS] >> dbp:prizes >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Scientist [SEP] [VAR1] >> dbp:leaderName >> dbr:Venkatraman_Ramakrishnan
"translate question to dbpedia path: Entities possibly involved: dbr:Denbigh_High_School_(Newport_News,_Virginia) | Question: Who all did their high school in Denbigh high School?","[ANS] >> dbp:highSchool >> dbr:Denbigh_High_School_(Newport_News,_Virginia)"
"translate question to dbpedia path: Entities possibly involved: dbr:PlayStation_4, dbr:Foxconn | Question: What is the information appliance whose successor is PlayStation 4 and maker is Foxconn?",[ANS] >> dbp:manufacturer >> dbr:Foxconn [SEP] [ANS] >> dbp:successor >> dbr:PlayStation_4 [SEP] [ANS] >> rdf:type >> dbo:InformationAppliance
translate question to dbpedia path: Entities possibly involved: dbr:Le_Gibloux | Question: name the mountain range of Le Gibloux ?,dbr:Le_Gibloux >> dbo:mountainRange >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Warner_Bros. | Question: Count me all the video game distributor whose parent company is Warner Bros ?,COUNT >> [ANS] >> dbp:distributor >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:VideoGame [SEP] [VAR1] >> dbp:parent >> dbr:Warner_Bros.
translate question to dbpedia path: Entities possibly involved: dbr:Blue_Jacket | Question: Who all were involved in the wars fought by the commander Blue Jacket?,[VAR1] >> dbp:combatant >> [ANS] [SEP] [VAR1] >> dbp:commander >> dbr:Blue_Jacket [SEP] [VAR1] >> rdf:type >> dbo:MilitaryConflict
"translate question to dbpedia path: Entities possibly involved: dbr:Judy_Garland, dbr:End_of_the_Rainbow | Question: Is Judy Garland a character of End of the Rainbow?",ASK >> dbr:End_of_the_Rainbow >> dbp:characters >> dbr:Judy_Garland
"translate question to dbpedia path: Entities possibly involved: dbr:Silver_Airways, dbr:Washington_Dulles_International_Airport | Question: Does Silver Airways have a hub at the Washington Dulles International Airport?",ASK >> dbr:Silver_Airways >> dbo:hubAirport >> dbr:Washington_Dulles_International_Airport
translate question to dbpedia path: Entities possibly involved: dbr:Gemini_8 | Question: Which astronauts went on the Gemini 8 mission?,[ANS] >> dbp:mission >> dbr:Gemini_8 [SEP] [ANS] >> rdf:type >> dbo:Astronaut
translate question to dbpedia path: Entities possibly involved: dbr:Erik_Jendresen | Question: Erik Jendresen is the writer of which television show?,[ANS] >> dbp:writer >> dbr:Erik_Jendresen [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow
translate question to dbpedia path: Entities possibly involved: dbr:Tokyo_Broadcasting_System | Question: How many people have written stuff broadcasted on the Tokyo Broadcasting System?,COUNT >> [ANS] >> rdf:type >> dbo:Person [SEP] [VAR1] >> dbo:network >> dbr:Tokyo_Broadcasting_System [SEP] [VAR1] >> dbp:writer >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Sea_of_Marmara | Question: What cities are around the sea which flows into Marmara?,[VAR1] >> dbp:cities >> [ANS] [SEP] [VAR1] >> dbp:inflow >> dbr:Sea_of_Marmara [SEP] [VAR1] >> rdf:type >> dbo:Sea
translate question to dbpedia path: Entities possibly involved: dbr:Geneva | Question: Companies headquartered in Geneva own which TV Shows?,[ANS] >> dbp:company >> [VAR1] [SEP] [VAR1] >> dbo:headquarter >> dbr:Geneva
translate question to dbpedia path: Entities possibly involved: dbr:Morphine | Question: Who died due to Morphine ?,[ANS] >> dbo:deathCause >> dbr:Morphine
"translate question to dbpedia path: Entities possibly involved: dbr:Pixar, dbr:Walt_Disney_Studios_(division) | Question: Does Walt Disney Studio have a subsidiary called PixarCascadia_",ASK >> dbr:Walt_Disney_Studios_(division) >> dbo:subsidiary >> dbr:Pixar
translate question to dbpedia path: Entities possibly involved: dbr:Ivanpah_Solar_Power_Facility | Question: Who owns Ivanpah Solar Power Facility?,dbr:Ivanpah_Solar_Power_Facility >> dbo:owner >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Mind_sport | Question: What is the game whose genre is Mind sport?,[ANS] >> dbo:genre >> dbr:Mind_sport [SEP] [ANS] >> rdf:type >> dbo:Game
translate question to dbpedia path: Entities possibly involved: dbr:AeroKlub_Wrocław | Question: Which country's engineered have studied at Aero Klub in Wroclaw?,[VAR1] >> dbo:institution >> dbr:AeroKlub_Wrocław [SEP] [VAR1] >> dbp:nationality >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Arkansas_wine | Question: What is the official name of Arkansas wine ?,dbr:Arkansas_wine >> dbp:officialName >> [ANS]
